Area_Name,Major_Text,Crime_Count
Ealing,Theft,33
Ealing,Theft,39
Ealing,Theft,35
Ealing,Theft,41
Ealing,Theft,31
Ealing,Theft,33
Ealing,Theft,18
Ealing,Theft,23
Ealing,Theft,30
Ealing,Theft,31
Ealing,Theft,32
Ealing,Theft,244
Ealing,Theft,238
Ealing,Theft,222
Ealing,Theft,249
Ealing,Theft,283
Ealing,Theft,333
Ealing,Theft,331
Ealing,Theft,314
Ealing,Theft,341
Ealing,Theft,330
Ealing,Theft,331
Ealing,Theft,313
Ealing,Theft,276
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,68
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,28
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,36
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,54
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,46
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,54
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,61
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,54
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,66
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,57
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,45
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,54
Ealing,Theft,0
Ealing,Theft,0
Ealing,Theft,49
Ealing,Theft,54
Ealing,Theft,46
Ealing,Theft,60
Ealing,Theft,58
Ealing,Theft,72
Ealing,Theft,113
Ealing,Theft,67
Ealing,Theft,89
Ealing,Theft,77
Ealing,Theft,65
Ealing,Theft,68
Ealing,Theft,56
Ealing,Theft,72
Ealing,Theft,25
Ealing,Theft,46
Ealing,Theft,29
Ealing,Theft,54
Ealing,Theft,60
Ealing,Theft,60
Ealing,Theft,61
Ealing,Theft,64
Ealing,Theft,44
Ealing,Theft,64
Ealing,Theft,40
Ealing,Theft,47
Ealing,Theft,23
Ealing,Theft,182
Ealing,Theft,157
Ealing,Theft,143
Ealing,Theft,180
Ealing,Theft,193
Ealing,Theft,178
Ealing,Theft,186
Ealing,Theft,169
Ealing,Theft,175
Ealing,Theft,179
Ealing,Theft,210
Ealing,Theft,190
Ealing,Theft,228
Ealing,Theft,168
Ealing,Theft,134
Ealing,Theft,156
Ealing,Theft,161
Ealing,Theft,154
Ealing,Theft,168
Ealing,Theft,156
Ealing,Theft,193
Ealing,Theft,175
Ealing,Theft,132
Ealing,Theft,120
Ealing,Theft,171
Ealing,Theft,178
Ealing,Violence,173
Ealing,Violence,156
Ealing,Violence,142
Ealing,Violence,135
Ealing,Violence,165
Ealing,Violence,199
Ealing,Violence,195
Ealing,Violence,178
Ealing,Violence,171
Ealing,Violence,168
Ealing,Violence,147
Ealing,Violence,146
Ealing,Violence,176
Ealing,Violence,265
Ealing,Violence,235
Ealing,Violence,194
Ealing,Violence,247
Ealing,Violence,268
Ealing,Violence,263
Ealing,Violence,266
Ealing,Violence,246
Ealing,Violence,270
Ealing,Violence,233
Ealing,Violence,241
Ealing,Violence,218
Ealing,Violence,240
Ealing,Violence,234
Ealing,Violence,233
Ealing,Violence,207
Ealing,Violence,238
Ealing,Violence,242
Ealing,Violence,239
Ealing,Violence,303
Ealing,Violence,337
Ealing,Violence,272
Ealing,Violence,294
Ealing,Violence,266
Ealing,Violence,214
Ealing,Violence,232
Ealing,Violence,1
Ealing,Violence,0
Ealing,Violence,0
Ealing,Violence,1
Ealing,Violence,0
Ealing,Violence,0
Ealing,Violence,0
Ealing,Violence,1
Ealing,Violence,0
Ealing,Violence,1
Ealing,Violence,0
Ealing,Violence,0
Ealing,Violence,1
Ealing,Violence,11
Ealing,Violence,14
Ealing,Violence,9
Ealing,Violence,6
Ealing,Violence,13
Ealing,Violence,13
Ealing,Violence,14
Ealing,Violence,6
Ealing,Violence,15
Ealing,Violence,20
Ealing,Violence,25
Ealing,Violence,14
Ealing,Violence,16
Ealing,Violence,44
Ealing,Violence,42
Ealing,Violence,22
Ealing,Violence,23
Ealing,Violence,42
Ealing,Violence,60
Ealing,Violence,35
Ealing,Violence,36
Ealing,Violence,41
Ealing,Violence,44
Ealing,Violence,33
Ealing,Violence,39
Ealing,Violence,32
Ealing,Violence,88
Ealing,Violence,91
Ealing,Violence,79
Ealing,Violence,83
Ealing,Violence,72
Ealing,Violence,75
Ealing,Violence,74
Ealing,Violence,82
Ealing,Violence,75
Ealing,Violence,69
Ealing,Violence,82
Ealing,Violence,53
Ealing,Violence,78
Enfield,Burglary,48
Enfield,Burglary,43
Enfield,Burglary,50
Enfield,Burglary,55
Enfield,Burglary,45
Enfield,Burglary,33
Enfield,Burglary,43
Enfield,Burglary,68
Enfield,Burglary,51
Enfield,Burglary,60
Enfield,Burglary,68
Enfield,Burglary,51
Enfield,Burglary,31
Enfield,Burglary,230
Enfield,Burglary,177
Enfield,Burglary,218
Enfield,Burglary,192
Enfield,Burglary,166
Enfield,Burglary,143
Enfield,Burglary,120
Enfield,Burglary,159
Enfield,Burglary,145
Enfield,Burglary,138
Enfield,Burglary,131
Enfield,Burglary,169
Enfield,Burglary,190
Enfield,Criminal Damage,38
Enfield,Criminal Damage,31
Enfield,Criminal Damage,24
Enfield,Criminal Damage,24
Enfield,Criminal Damage,48
Enfield,Criminal Damage,57
Enfield,Criminal Damage,31
Enfield,Criminal Damage,59
Enfield,Criminal Damage,37
Enfield,Criminal Damage,36
Enfield,Criminal Damage,41
Enfield,Criminal Damage,45
Enfield,Criminal Damage,49
Enfield,Criminal Damage,65
Enfield,Criminal Damage,77
Enfield,Criminal Damage,73
Enfield,Criminal Damage,84
Enfield,Criminal Damage,62
Enfield,Criminal Damage,100
Enfield,Criminal Damage,60
Enfield,Criminal Damage,72
Enfield,Criminal Damage,62
Enfield,Criminal Damage,59
Enfield,Criminal Damage,86
Enfield,Criminal Damage,77
Enfield,Criminal Damage,88
Enfield,Criminal Damage,21
Enfield,Criminal Damage,19
Enfield,Criminal Damage,14
Enfield,Criminal Damage,15
Enfield,Criminal Damage,14
Enfield,Criminal Damage,14
Enfield,Criminal Damage,16
Enfield,Criminal Damage,16
Enfield,Criminal Damage,14
Enfield,Criminal Damage,12
Enfield,Criminal Damage,15
Enfield,Criminal Damage,16
Enfield,Criminal Damage,12
Enfield,Criminal Damage,6
Enfield,Criminal Damage,47
Enfield,Criminal Damage,6
Enfield,Criminal Damage,33
Enfield,Criminal Damage,4
Enfield,Criminal Damage,40
Enfield,Criminal Damage,6
Enfield,Criminal Damage,50
Enfield,Criminal Damage,7
Enfield,Criminal Damage,32
Enfield,Criminal Damage,8
Enfield,Criminal Damage,44
Enfield,Criminal Damage,11
Enfield,Criminal Damage,34
Enfield,Criminal Damage,14
Enfield,Criminal Damage,38
Enfield,Criminal Damage,9
Enfield,Criminal Damage,38
Enfield,Criminal Damage,13
Enfield,Criminal Damage,46
Enfield,Criminal Damage,12
Enfield,Criminal Damage,37
Enfield,Criminal Damage,12
Enfield,Criminal Damage,46
Enfield,Criminal Damage,5
Enfield,Criminal Damage,41
Enfield,Drugs,9
Enfield,Drugs,13
Enfield,Drugs,22
Enfield,Drugs,22
Enfield,Drugs,7
Enfield,Drugs,10
Enfield,Drugs,12
Enfield,Drugs,11
Enfield,Drugs,12
Enfield,Drugs,12
Enfield,Drugs,9
Enfield,Drugs,9
Enfield,Drugs,15
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,0
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,0
Enfield,Drugs,0
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,97
Enfield,Drugs,106
Enfield,Drugs,95
Enfield,Drugs,97
Enfield,Drugs,89
Enfield,Drugs,98
Enfield,Drugs,63
Enfield,Drugs,76
Enfield,Drugs,64
Enfield,Drugs,67
Enfield,Drugs,85
Enfield,Drugs,60
Enfield,Drugs,46
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,6
Enfield,Fraud and Forgery,2
Enfield,Fraud and Forgery,3
Enfield,Fraud and Forgery,1
Enfield,Fraud and Forgery,6
Enfield,Fraud and Forgery,3
Enfield,Fraud and Forgery,3
Enfield,Fraud and Forgery,2
Enfield,Fraud and Forgery,1
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,3
Enfield,Fraud and Forgery,2
Enfield,Fraud and Forgery,6
Enfield,Other Notifiable,2
Enfield,Other Notifiable,1
Enfield,Other Notifiable,0
Enfield,Other Notifiable,4
Enfield,Other Notifiable,0
Enfield,Other Notifiable,1
Enfield,Other Notifiable,0
Enfield,Other Notifiable,1
Enfield,Other Notifiable,1
Enfield,Other Notifiable,0
Enfield,Other Notifiable,1
Enfield,Other Notifiable,0
Enfield,Other Notifiable,0
Enfield,Other Notifiable,38
Enfield,Other Notifiable,27
Enfield,Other Notifiable,34
Enfield,Other Notifiable,36
Enfield,Other Notifiable,36
Enfield,Other Notifiable,69
Enfield,Other Notifiable,50
Enfield,Other Notifiable,63
Enfield,Other Notifiable,41
Enfield,Other Notifiable,46
Enfield,Other Notifiable,45
Enfield,Other Notifiable,47
Enfield,Other Notifiable,39
Enfield,Robbery,9
Enfield,Robbery,2
Enfield,Robbery,4
Enfield,Robbery,5
Enfield,Robbery,5
Enfield,Robbery,6
Enfield,Robbery,5
Enfield,Robbery,6
Enfield,Robbery,3
Enfield,Robbery,5
Enfield,Robbery,3
Enfield,Robbery,5
Enfield,Robbery,5
Enfield,Robbery,94
Enfield,Robbery,56
Enfield,Robbery,43
Enfield,Robbery,64
Enfield,Robbery,60
Enfield,Robbery,74
Enfield,Robbery,51
Enfield,Robbery,64
Enfield,Robbery,52
Enfield,Robbery,81
Enfield,Robbery,76
Enfield,Robbery,86
Enfield,Robbery,63
Enfield,Sexual Offences,30
Enfield,Sexual Offences,35
Enfield,Sexual Offences,33
Enfield,Sexual Offences,28
Enfield,Sexual Offences,25
Enfield,Sexual Offences,36
Enfield,Sexual Offences,37
Enfield,Sexual Offences,34
Enfield,Sexual Offences,22
Enfield,Sexual Offences,17
Enfield,Sexual Offences,25
Enfield,Sexual Offences,42
Enfield,Sexual Offences,12
Enfield,Sexual Offences,21
Enfield,Sexual Offences,8
Enfield,Sexual Offences,25
Enfield,Sexual Offences,25
Enfield,Sexual Offences,12
Enfield,Sexual Offences,16
Enfield,Sexual Offences,13
Enfield,Sexual Offences,18
Enfield,Sexual Offences,22
Enfield,Sexual Offences,20
Enfield,Sexual Offences,16
Enfield,Sexual Offences,11
Enfield,Sexual Offences,20
Enfield,Theft,5
Enfield,Theft,3
Enfield,Theft,3
Enfield,Theft,12
Enfield,Theft,2
Enfield,Theft,2
Enfield,Theft,2
Enfield,Theft,7
Enfield,Theft,2
Enfield,Theft,1
Enfield,Theft,3
Enfield,Theft,5
Enfield,Theft,8
Enfield,Theft,49
Enfield,Theft,30
Enfield,Theft,34
Enfield,Theft,38
Enfield,Theft,44
Enfield,Theft,41
Enfield,Theft,22
Enfield,Theft,33
Enfield,Theft,39
Enfield,Theft,37
Enfield,Theft,61
Enfield,Theft,36
Enfield,Theft,38
Enfield,Theft,200
Enfield,Theft,214
Enfield,Theft,218
Enfield,Theft,234
Enfield,Theft,236
Enfield,Theft,254
Enfield,Theft,228
Enfield,Theft,269
Enfield,Theft,229
Enfield,Theft,243
Enfield,Theft,230
Enfield,Theft,243
Enfield,Theft,226
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,50
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,42
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,28
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,50
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,53
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,36
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,40
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,53
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,35
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,57
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,44
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,48
Enfield,Theft,0
Enfield,Theft,0
Enfield,Theft,39
Enfield,Theft,48
Enfield,Theft,48
Enfield,Theft,63
Enfield,Theft,57
Enfield,Theft,61
Enfield,Theft,62
Enfield,Theft,56
Enfield,Theft,54
Enfield,Theft,62
Enfield,Theft,82
Enfield,Theft,77
Enfield,Theft,101
Enfield,Theft,83
Enfield,Theft,36
Enfield,Theft,20
Enfield,Theft,23
Enfield,Theft,17
Enfield,Theft,13
Enfield,Theft,23
Enfield,Theft,25
Enfield,Theft,27
Enfield,Theft,26
Enfield,Theft,25
Enfield,Theft,27
Enfield,Theft,15
Enfield,Theft,15
Enfield,Theft,170
Enfield,Theft,136
Enfield,Theft,149
Enfield,Theft,170
Enfield,Theft,161
Enfield,Theft,167
Enfield,Theft,147
Enfield,Theft,121
Enfield,Theft,148
Enfield,Theft,178
Enfield,Theft,223
Enfield,Theft,248
Enfield,Theft,152
Enfield,Theft,99
Enfield,Theft,79
Enfield,Theft,70
Enfield,Theft,130
Enfield,Theft,150
Enfield,Theft,109
Enfield,Theft,101
Enfield,Theft,95
Enfield,Theft,110
Enfield,Theft,86
Enfield,Theft,81
Enfield,Theft,91
Enfield,Theft,96
Enfield,Violence,130
Enfield,Violence,139
Enfield,Violence,111
Enfield,Violence,146
Enfield,Violence,137
Enfield,Violence,158
Enfield,Violence,148
Enfield,Violence,157
Enfield,Violence,127
Enfield,Violence,144
Enfield,Violence,147
Enfield,Violence,131
Enfield,Violence,132
Enfield,Violence,172
Enfield,Violence,151
Enfield,Violence,141
Enfield,Violence,181
Enfield,Violence,161
Enfield,Violence,202
Enfield,Violence,185
Enfield,Violence,197
Enfield,Violence,162
Enfield,Violence,139
Enfield,Violence,171
Enfield,Violence,134
Enfield,Violence,141
Enfield,Violence,207
Enfield,Violence,194
Enfield,Violence,181
Enfield,Violence,194
Enfield,Violence,214
Enfield,Violence,245
Enfield,Violence,229
Enfield,Violence,231
Enfield,Violence,192
Enfield,Violence,223
Enfield,Violence,229
Enfield,Violence,195
Enfield,Violence,183
Enfield,Violence,1
Enfield,Violence,0
Enfield,Violence,0
Enfield,Violence,1
Enfield,Violence,0
Enfield,Violence,0
Enfield,Violence,0
Enfield,Violence,0
Enfield,Violence,0
Enfield,Violence,0
Enfield,Violence,0
Enfield,Violence,0
Enfield,Violence,0
Enfield,Violence,8
Enfield,Violence,19
Enfield,Violence,12
Enfield,Violence,24
Enfield,Violence,9
Enfield,Violence,11
Enfield,Violence,20
Enfield,Violence,13
Enfield,Violence,24
Enfield,Violence,14
Enfield,Violence,16
Enfield,Violence,16
Enfield,Violence,12
Enfield,Violence,13
Enfield,Violence,27
Enfield,Violence,29
Enfield,Violence,30
Enfield,Violence,32
Enfield,Violence,34
Enfield,Violence,35
Enfield,Violence,32
Enfield,Violence,38
Enfield,Violence,52
Enfield,Violence,28
Enfield,Violence,23
Enfield,Violence,30
Enfield,Violence,58
Enfield,Violence,52
Enfield,Violence,59
Enfield,Violence,51
Enfield,Violence,54
Enfield,Violence,73
Enfield,Violence,65
Enfield,Violence,49
Enfield,Violence,71
Enfield,Violence,68
Enfield,Violence,56
Enfield,Violence,65
Enfield,Violence,69
Greenwich,Burglary,51
Greenwich,Burglary,64
Greenwich,Burglary,48
Greenwich,Burglary,64
Greenwich,Burglary,53
Greenwich,Burglary,58
Greenwich,Burglary,45
Greenwich,Burglary,73
Greenwich,Burglary,69
Greenwich,Burglary,41
Greenwich,Burglary,58
Greenwich,Burglary,50
Greenwich,Burglary,81
Greenwich,Burglary,116
Greenwich,Burglary,128
Greenwich,Burglary,90
Greenwich,Burglary,72
Greenwich,Burglary,84
Greenwich,Burglary,80
Greenwich,Burglary,75
Greenwich,Burglary,75
Greenwich,Burglary,86
Greenwich,Burglary,85
Greenwich,Burglary,85
Greenwich,Burglary,112
Greenwich,Burglary,107
Greenwich,Criminal Damage,42
Greenwich,Criminal Damage,56
Greenwich,Criminal Damage,53
Greenwich,Criminal Damage,59
Greenwich,Criminal Damage,49
Greenwich,Criminal Damage,55
Greenwich,Criminal Damage,62
Greenwich,Criminal Damage,65
Greenwich,Criminal Damage,61
Greenwich,Criminal Damage,56
Greenwich,Criminal Damage,54
Greenwich,Criminal Damage,45
Greenwich,Criminal Damage,31
Greenwich,Criminal Damage,82
Greenwich,Criminal Damage,90
Greenwich,Criminal Damage,84
Greenwich,Criminal Damage,83
Greenwich,Criminal Damage,82
Greenwich,Criminal Damage,94
Greenwich,Criminal Damage,78
Greenwich,Criminal Damage,71
Greenwich,Criminal Damage,82
Greenwich,Criminal Damage,86
Greenwich,Criminal Damage,71
Greenwich,Criminal Damage,73
Greenwich,Criminal Damage,80
Greenwich,Criminal Damage,13
Greenwich,Criminal Damage,21
Greenwich,Criminal Damage,20
Greenwich,Criminal Damage,23
Greenwich,Criminal Damage,16
Greenwich,Criminal Damage,18
Greenwich,Criminal Damage,21
Greenwich,Criminal Damage,11
Greenwich,Criminal Damage,24
Greenwich,Criminal Damage,12
Greenwich,Criminal Damage,14
Greenwich,Criminal Damage,20
Greenwich,Criminal Damage,15
Greenwich,Criminal Damage,9
Greenwich,Criminal Damage,40
Greenwich,Criminal Damage,4
Greenwich,Criminal Damage,35
Greenwich,Criminal Damage,4
Greenwich,Criminal Damage,45
Greenwich,Criminal Damage,7
Greenwich,Criminal Damage,49
Greenwich,Criminal Damage,7
Greenwich,Criminal Damage,54
Greenwich,Criminal Damage,3
Greenwich,Criminal Damage,53
Greenwich,Criminal Damage,8
Greenwich,Criminal Damage,51
Greenwich,Criminal Damage,13
Greenwich,Criminal Damage,52
Greenwich,Criminal Damage,9
Greenwich,Criminal Damage,55
Greenwich,Criminal Damage,7
Greenwich,Criminal Damage,42
Greenwich,Criminal Damage,4
Greenwich,Criminal Damage,49
Greenwich,Criminal Damage,12
Greenwich,Criminal Damage,47
Greenwich,Criminal Damage,8
Greenwich,Criminal Damage,35
Greenwich,Drugs,8
Greenwich,Drugs,10
Greenwich,Drugs,11
Greenwich,Drugs,8
Greenwich,Drugs,12
Greenwich,Drugs,12
Greenwich,Drugs,13
Greenwich,Drugs,13
Greenwich,Drugs,15
Greenwich,Drugs,12
Greenwich,Drugs,10
Greenwich,Drugs,12
Greenwich,Drugs,11
Greenwich,Drugs,3
Greenwich,Drugs,0
Greenwich,Drugs,0
Greenwich,Drugs,0
Greenwich,Drugs,0
Greenwich,Drugs,1
Greenwich,Drugs,0
Greenwich,Drugs,0
Greenwich,Drugs,0
Greenwich,Drugs,0
Greenwich,Drugs,0
Greenwich,Drugs,0
Greenwich,Drugs,0
Greenwich,Drugs,57
Greenwich,Drugs,73
Greenwich,Drugs,50
Greenwich,Drugs,69
Greenwich,Drugs,55
Greenwich,Drugs,60
Greenwich,Drugs,49
Greenwich,Drugs,56
Greenwich,Drugs,65
Greenwich,Drugs,61
Greenwich,Drugs,76
Greenwich,Drugs,53
Greenwich,Drugs,65
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,0
Greenwich,Fraud and Forgery,2
Greenwich,Fraud and Forgery,4
Greenwich,Fraud and Forgery,7
Greenwich,Fraud and Forgery,6
Greenwich,Fraud and Forgery,7
Greenwich,Fraud and Forgery,7
Greenwich,Fraud and Forgery,5
Greenwich,Fraud and Forgery,2
Greenwich,Fraud and Forgery,7
Greenwich,Fraud and Forgery,4
Greenwich,Fraud and Forgery,2
Greenwich,Fraud and Forgery,4
Greenwich,Fraud and Forgery,1
Greenwich,Other Notifiable,0
Greenwich,Other Notifiable,0
Greenwich,Other Notifiable,4
Greenwich,Other Notifiable,3
Greenwich,Other Notifiable,0
Greenwich,Other Notifiable,2
Greenwich,Other Notifiable,2
Greenwich,Other Notifiable,0
Greenwich,Other Notifiable,0
Greenwich,Other Notifiable,0
Greenwich,Other Notifiable,3
Greenwich,Other Notifiable,0
Greenwich,Other Notifiable,0
Greenwich,Other Notifiable,34
Greenwich,Other Notifiable,41
Greenwich,Other Notifiable,35
Greenwich,Other Notifiable,41
Greenwich,Other Notifiable,47
Greenwich,Other Notifiable,50
Greenwich,Other Notifiable,62
Greenwich,Other Notifiable,45
Greenwich,Other Notifiable,37
Greenwich,Other Notifiable,47
Greenwich,Other Notifiable,54
Greenwich,Other Notifiable,37
Greenwich,Other Notifiable,42
Greenwich,Robbery,9
Greenwich,Robbery,7
Greenwich,Robbery,6
Greenwich,Robbery,5
Greenwich,Robbery,2
Greenwich,Robbery,1
Greenwich,Robbery,1
Greenwich,Robbery,1
Greenwich,Robbery,4
Greenwich,Robbery,2
Greenwich,Robbery,6
Greenwich,Robbery,1
Greenwich,Robbery,6
Greenwich,Robbery,35
Greenwich,Robbery,35
Greenwich,Robbery,28
Greenwich,Robbery,38
Greenwich,Robbery,50
Greenwich,Robbery,51
Greenwich,Robbery,25
Greenwich,Robbery,37
Greenwich,Robbery,36
Greenwich,Robbery,43
Greenwich,Robbery,35
Greenwich,Robbery,36
Greenwich,Robbery,32
Greenwich,Sexual Offences,36
Greenwich,Sexual Offences,22
Greenwich,Sexual Offences,26
Greenwich,Sexual Offences,30
Greenwich,Sexual Offences,36
Greenwich,Sexual Offences,34
Greenwich,Sexual Offences,28
Greenwich,Sexual Offences,40
Greenwich,Sexual Offences,34
Greenwich,Sexual Offences,27
Greenwich,Sexual Offences,29
Greenwich,Sexual Offences,29
Greenwich,Sexual Offences,41
Greenwich,Sexual Offences,16
Greenwich,Sexual Offences,13
Greenwich,Sexual Offences,15
Greenwich,Sexual Offences,21
Greenwich,Sexual Offences,13
Greenwich,Sexual Offences,14
Greenwich,Sexual Offences,13
Greenwich,Sexual Offences,19
Greenwich,Sexual Offences,11
Greenwich,Sexual Offences,14
Greenwich,Sexual Offences,22
Greenwich,Sexual Offences,18
Greenwich,Sexual Offences,17
Greenwich,Theft,3
Greenwich,Theft,4
Greenwich,Theft,3
Greenwich,Theft,4
Greenwich,Theft,2
Greenwich,Theft,4
Greenwich,Theft,4
Greenwich,Theft,5
Greenwich,Theft,5
Greenwich,Theft,10
Greenwich,Theft,6
Greenwich,Theft,3
Greenwich,Theft,3
Greenwich,Theft,25
Greenwich,Theft,29
Greenwich,Theft,20
Greenwich,Theft,32
Greenwich,Theft,22
Greenwich,Theft,22
Greenwich,Theft,38
Greenwich,Theft,31
Greenwich,Theft,30
Greenwich,Theft,31
Greenwich,Theft,34
Greenwich,Theft,29
Greenwich,Theft,37
Greenwich,Theft,196
Greenwich,Theft,194
Greenwich,Theft,203
Greenwich,Theft,208
Greenwich,Theft,211
Greenwich,Theft,229
Greenwich,Theft,264
Greenwich,Theft,294
Greenwich,Theft,286
Greenwich,Theft,249
Greenwich,Theft,237
Greenwich,Theft,244
Greenwich,Theft,265
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,48
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,49
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,46
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,57
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,47
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,49
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,40
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,50
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,38
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,42
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,54
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,84
Greenwich,Theft,0
Greenwich,Theft,0
Greenwich,Theft,48
Greenwich,Theft,55
Greenwich,Theft,72
Greenwich,Theft,74
Greenwich,Theft,70
Greenwich,Theft,73
Greenwich,Theft,89
Greenwich,Theft,90
Greenwich,Theft,75
Greenwich,Theft,40
Greenwich,Theft,72
Greenwich,Theft,86
Greenwich,Theft,71
Greenwich,Theft,66
Greenwich,Theft,22
Greenwich,Theft,11
Greenwich,Theft,15
Greenwich,Theft,19
Greenwich,Theft,28
Greenwich,Theft,25
Greenwich,Theft,27
Greenwich,Theft,39
Greenwich,Theft,33
Greenwich,Theft,58
Greenwich,Theft,61
Greenwich,Theft,46
Greenwich,Theft,24
Greenwich,Theft,97
Greenwich,Theft,131
Greenwich,Theft,78
Greenwich,Theft,99
Greenwich,Theft,96
Greenwich,Theft,102
Greenwich,Theft,170
Greenwich,Theft,145
Greenwich,Theft,135
Greenwich,Theft,121
Greenwich,Theft,152
Greenwich,Theft,120
Greenwich,Theft,122
Greenwich,Theft,93
Greenwich,Theft,124
Greenwich,Theft,121
Greenwich,Theft,128
Greenwich,Theft,133
Greenwich,Theft,101
Greenwich,Theft,116
Greenwich,Theft,125
Greenwich,Theft,114
Greenwich,Theft,107
Greenwich,Theft,137
Greenwich,Theft,135
Greenwich,Theft,120
Greenwich,Violence,178
Greenwich,Violence,157
Greenwich,Violence,128
Greenwich,Violence,153
Greenwich,Violence,166
Greenwich,Violence,156
Greenwich,Violence,189
Greenwich,Violence,177
Greenwich,Violence,157
Greenwich,Violence,190
Greenwich,Violence,164
Greenwich,Violence,139
Greenwich,Violence,151
Greenwich,Violence,226
Greenwich,Violence,172
Greenwich,Violence,192
Greenwich,Violence,202
Greenwich,Violence,185
Greenwich,Violence,194
Greenwich,Violence,220
Greenwich,Violence,212
Greenwich,Violence,197
Greenwich,Violence,187
Greenwich,Violence,197
Greenwich,Violence,190
Greenwich,Violence,200
Greenwich,Violence,235
Greenwich,Violence,261
Greenwich,Violence,238
Greenwich,Violence,240
Greenwich,Violence,244
Greenwich,Violence,237
Greenwich,Violence,290
Greenwich,Violence,312
Greenwich,Violence,258
Greenwich,Violence,271
Greenwich,Violence,243
Greenwich,Violence,248
Greenwich,Violence,235
Greenwich,Violence,2
Greenwich,Violence,0
Greenwich,Violence,1
Greenwich,Violence,0
Greenwich,Violence,0
Greenwich,Violence,0
Greenwich,Violence,0
Greenwich,Violence,0
Greenwich,Violence,1
Greenwich,Violence,2
Greenwich,Violence,0
Greenwich,Violence,1
Greenwich,Violence,0
Greenwich,Violence,13
Greenwich,Violence,11
Greenwich,Violence,10
Greenwich,Violence,8
Greenwich,Violence,10
Greenwich,Violence,17
Greenwich,Violence,5
Greenwich,Violence,8
Greenwich,Violence,5
Greenwich,Violence,12
Greenwich,Violence,10
Greenwich,Violence,11
Greenwich,Violence,13
Greenwich,Violence,21
Greenwich,Violence,23
Greenwich,Violence,36
Greenwich,Violence,30
Greenwich,Violence,28
Greenwich,Violence,40
Greenwich,Violence,31
Greenwich,Violence,25
Greenwich,Violence,39
Greenwich,Violence,46
Greenwich,Violence,28
